"label","en_text","id_text"
"negative","`` There 's the issue of thieves stealing them from building sites , '' said Mr Smith .","`` Ada masalah pencuri mencuri mereka dari situs bangunan, '' kata Mr Smith."
"negative","Nokia will certainly disagree with Qualcomm 's views on the patent situation .","Nokia tentu tidak akan setuju dengan pandangan Qualcomm tentang situasi paten tersebut."
"negative","TietoEnator was down 1.13 pct to 18.38 , extending recent lows after last week 's second-quarter report , dealers said .","TietoEnator turun 1,13 persen menjadi 18,38, memperpanjang posisi terendah baru-baru ini setelah laporan kuartal kedua minggu lalu, kata dealer."
"negative","Many of the commercial vessels had got stuck in the narrow Bay of Bothnia , where the ice is thicker , and around the Aaland islands .","Banyak kapal komersial terjebak di Teluk Bothnia yang sempit, di mana es lebih tebal, dan di sekitar pulau Aaland."
"negative","Operating loss increased to EUR 17mn from a loss of EUR 10.8 mn in 2005 .","Kerugian operasional meningkat menjadi EUR 17 juta dari kerugian EUR 10,8 juta pada tahun 2005 ."
"negative","Operating loss totalled EUR 3.2 mn , compared to a profit of EUR 7.2 mn in the third quarter of 2008 .","Kerugian operasional berjumlah EUR 3,2 juta, dibandingkan dengan keuntungan sebesar EUR 7,2 juta pada kuartal ketiga tahun 2008."
"negative","Finnish electronics contract manufacturer Scanfil had net sales of EUR 52.2 mn in the first quarter of 2007 , down from EUR 60.1 mn a year before .","Produsen kontrak elektronik Finlandia Scanfil memiliki penjualan bersih sebesar EUR 52,2 juta pada kuartal pertama tahun 2007, turun dari EUR 60,1 juta pada tahun sebelumnya."
"negative","In July-September 2009 , Konecranes ' sales decreased to EUR 368.7 mn from EUR 520.4 mn in July-September 2008 .","Pada bulan Juli-September 2009, penjualan Konecranes turun menjadi EUR 368,7 juta dari EUR 520,4 juta pada bulan Juli-September 2008."
"negative","The personnel reduction will be carried out in Anjalankoski , Hollola , Jyvaskyla , Jarvenpaa , Karhula , Turku and Valkeakoski units .","Pengurangan personel akan dilakukan di unit Anjalankoski, Hollola, Jyvaskyla, Jarvenpaa, Karhula, Turku dan Valkeakoski."
"negative","Cuts equivalent to the costs of about 35-45 employees are the target , the company said .","Pemotongan yang setara dengan biaya sekitar 35-45 karyawan adalah targetnya, kata perusahaan itu."
"negative","Comparable operating profit totaled EUR 4.7 mn , down from EUR 5.1 mn in the corresponding period in 2005 , representing 7.4 % of net sales .","Laba operasional yang sebanding mencapai EUR 4,7 juta, turun dari EUR 5,1 juta pada periode yang sama tahun 2005, mewakili 7,4% dari penjualan bersih."
"negative","Pretax loss totaled EUR 117mn compared to a loss of EUR 65mn in the corresponding period .","Kerugian sebelum pajak berjumlah EUR 117 juta dibandingkan dengan kerugian sebesar EUR 65 juta pada periode yang sama."
"negative","Metso estimates the need for personnel reductions to amount to 25 people .","Metso memperkirakan kebutuhan pengurangan personel mencapai 25 orang."
"negative","Pretax profit decreased by 37 % to EUR 193.1 mn from EUR 305.6 mn .","Laba sebelum pajak turun 37% menjadi EUR 193,1 juta dari EUR 305,6 juta."
"negative","Finnish forest machinery manufacturer Ponsse has issued a profit warning .","Produsen mesin hutan Finlandia Ponsse telah mengeluarkan peringatan keuntungan."
"negative","YIT lodged counter claims against Neste Oil totaling some EUR25m , primarily based on work carried out under the contract and additional costs incurred due to prolongation of the project .","YIT mengajukan tuntutan balasan terhadap Neste Oil sebesar EUR25 juta, terutama berdasarkan pekerjaan yang dilakukan berdasarkan kontrak dan biaya tambahan yang timbul karena perpanjangan proyek."
"negative","Finnish Vaahto Group that provides paper-making technology and process machinery is starting negotiations concerning the temporary lay-offs of all 140 employees at the company 's plants in Hollola and Tampere , in Finland .","Grup Vaahto Finlandia yang menyediakan teknologi pembuatan kertas dan mesin proses memulai negosiasi mengenai pemberhentian sementara seluruh 140 karyawan di pabrik perusahaan di Hollola dan Tampere, di Finlandia."
"negative","In 2009 , Comptel slipped to a net loss of EUR2 .1 m from a profit of EUR6 .6 m in the previous year .","Pada tahun 2009, Comptel mengalami kerugian bersih sebesar EUR2,1 juta dari laba sebesar EUR6,6 juta pada tahun sebelumnya."
"negative","Finnair believes the strike will cause it daily net losses in excess of EUR 2mn due to canceled reservations and passenger re-routing .","Finnair yakin pemogokan itu akan menyebabkan kerugian bersih harian lebih dari EUR 2 juta karena pembatalan reservasi dan perubahan rute penumpang ."
"negative","Konecranes has previously communicated an estimated reduction of about 1,600 employees on group level in 2009 .","Konecranes sebelumnya telah menyampaikan perkiraan pengurangan sekitar 1.600 karyawan pada tingkat grup pada tahun 2009."
"negative","Operating loss totalled EUR 0.3 mn , down from a profit of EUR 5.1 mn in the first half of 2009 .","Kerugian operasional mencapai EUR 0,3 juta , turun dari laba EUR 5,1 juta pada paruh pertama tahun 2009 ."
"negative","Net sales have been eaten by the weak US dollar .","Penjualan bersih telah dimakan oleh dolar AS yang lemah."
"negative","Finnish Scanfil , a contract manufacturer and systems supplier for communication and industrial electronics reports net sales of EUR 108.7 mn in the first half of 2008 , down from EUR 111.1 mn a year earlier .","Scanfil Finlandia , produsen kontrak dan pemasok sistem untuk komunikasi dan elektronik industri melaporkan penjualan bersih sebesar EUR 108,7 juta pada semester pertama tahun 2008, turun dari EUR 111,1 juta pada tahun sebelumnya."
"negative","30 November 2009 - Finnish office furniture maker Martela Oyj HEL : MARAS said today that it will make redundant three people and other nine will be laid off permanently from the company 's office staff and factory workers .","30 November 2009 - Pembuat perabot kantor Finlandia Martela Oyj HEL: MARAS hari ini mengatakan akan membuat tiga orang pemecatan dan sembilan lainnya akan diberhentikan secara permanen dari staf kantor perusahaan dan pekerja pabrik."
"negative","Due to market conditions , the company will also temporarily lay off about 3,200 people at different sites .","Karena kondisi pasar, perusahaan juga akan memberhentikan sementara sekitar 3.200 orang di lokasi berbeda."
"negative","Production levels have been agreed with producers a long time ago , so a fall in consumption will lead to losses .","Tingkat produksi telah disepakati dengan produsen sejak lama, sehingga penurunan konsumsi akan menyebabkan kerugian."
"negative","Operating result showed a loss of EUR 2.9 mn , while a year before , it showed a profit of EUR 0.6 mn .","Hasil operasi menunjukkan kerugian sebesar EUR 2,9 juta, sedangkan tahun sebelumnya menunjukkan keuntungan sebesar EUR 0,6 juta."
"negative","In the third quarter of fiscal 2008 Efore swung to a net loss of EUR 400,000 versus a net profit of EUR 200,000 for the corresponding period of fiscal 2007 .","Pada kuartal ketiga tahun fiskal 2008 Efore mengalami kerugian bersih sebesar EUR 400.000 dibandingkan laba bersih sebesar EUR 200.000 untuk periode yang sama pada tahun fiskal 2007."
"negative","In Finland , the Bank of +_land reports its operating profit fell to EUR 6.1 mn in the second quarter of 2008 from EUR 7.5 mn in the second quarter of 2007 .","Di Finlandia , Bank of +_land melaporkan laba operasinya turun menjadi EUR 6,1 juta pada kuartal kedua tahun 2008 dari EUR 7,5 juta pada kuartal kedua tahun 2007 ."
"negative","TeliaSonera 's underlying results however included 457 mln skr in positive one-offs , hence the adjusted underlying EBITDA actually amounts to 7.309 bln skr , clearly below expectations , analysts said .","Namun hasil dasar TeliaSonera mencakup 457 juta skr dalam bentuk one-off yang positif, sehingga EBITDA dasar yang disesuaikan sebenarnya berjumlah 7,309 miliar skr, jelas di bawah ekspektasi, kata para analis."
"negative","In July-September 2009 , Konecranes ' sales decreased to EUR 368.7 mn from EUR 520.4 mn in July-September 2008 .","Pada Juli-September 2009, penjualan Konecranes turun menjadi EUR 368,7 juta dari EUR 520,4 juta pada Juli-September 2008."
"negative","According to Arokarhu , some of the purchases that had been scanned into the cash register computer disappeared when the total sum key was pressed .","Menurut Arokarhu, sebagian pembelian yang sudah dipindai di komputer kasir hilang saat tombol jumlah ditekan."
"negative","Operating profit , excluding non-recurring items , totalled EUR 1.0 mn , down from EUR 1.6 mn .","Laba operasional , tidak termasuk item yang tidak berulang , berjumlah EUR 1,0 juta , turun dari EUR 1,6 juta ."
"negative","More than 14,000 customers were left powerless .","Lebih dari 14.000 pelanggan tidak berdaya."
"negative","The largest restructuring is planned for Italy , where negotiations on about 40 job cuts are to be initiated today , the company noted .","Restrukturisasi terbesar direncanakan untuk Italia, di mana negosiasi sekitar 40 PHK akan dimulai hari ini, perusahaan mencatat."
"negative","In the Baltic states the company reports net sales of EUR 11.9 mn , down from EUR 14.2 mn , and an operative EBIT of EUR -2.2 mn , down from EUR -1.7 mn .","Di negara-negara Baltik perusahaan melaporkan penjualan bersih sebesar EUR 11,9 juta, turun dari EUR 14,2 juta, dan EBIT operasional sebesar EUR -2,2 juta, turun dari EUR -1,7 juta."
"negative","The Group 's order portfolio decreased from EUR 42.9 mn in 9-2007 to EUR 33.3 mn in 2-2008 .","Portofolio pesanan Grup menurun dari EUR 42,9 juta pada 9-2007 menjadi EUR 33,3 juta pada 2-2008."
"negative","Finnish media company Talentum Oyj 's net profit decreased to 2.5 mln euro ( $ 4.0 mln ) for the first quarter of 2008 from 3.0 mln euro ( $ 4.7 mln ) for the same period of 2007 .","Laba bersih perusahaan media Finlandia Talentum Oyj turun menjadi 2,5 juta euro ($ 4,0 juta) untuk kuartal pertama 2008 dari 3,0 juta euro ($ 4,7 juta) untuk periode yang sama tahun 2007."
"negative","Tallink Silja attributes the significant drop to problems with the booking system that was taken into operation in October , the sale of trailer ferry ` Sky Wind ' and the route between Stockholm and Riga , which has won passengers from the Helsinki-Stockholm route .","Tallink Silja mengaitkan penurunan yang signifikan dengan masalah dengan sistem pemesanan yang mulai beroperasi pada bulan Oktober, penjualan feri trailer 'Sky Wind' dan rute antara Stockholm dan Riga, yang telah memenangkan penumpang dari rute Helsinki-Stockholm."
"negative","Employing 112 in Finland and 280 abroad , the unit recorded first-quarter 2007 sales of 8.6 mln eur , with an operating loss of 1.6 mln eur .","Dengan mempekerjakan 112 orang di Finlandia dan 280 orang di luar negeri, unit ini mencatat penjualan kuartal pertama tahun 2007 sebesar 8,6 juta euro, dengan kerugian operasional sebesar 1,6 juta euro."
"negative","( ADP News ) - Jan 22 , 2009 - Finnish mobile phones maker Nokia Oyj ( OMX : NOK1V ) said today its operating profit decreased to EUR 5 billion ( USD 6.5 bn ) for 2008 from EUR 8 billion for 2007 .","( ADP News ) - 22 Jan 2009 - Pembuat ponsel Finlandia Nokia Oyj ( OMX : NOK1V ) mengatakan hari ini laba operasinya turun menjadi EUR 5 miliar ( USD 6,5 miliar ) untuk tahun 2008 dari EUR 8 miliar untuk tahun 2007 ."
"negative","Net profit fell by almost half to +â 5.5 million from +â 9.4 million at the end of 2007 .","Laba bersih turun hampir setengahnya menjadi +â 5,5 juta dari +â 9,4 juta di akhir tahun 2007 ."
"negative","Cencorp 's net sales in the first quarter is estimated to be EUR0.9-1 .2 m , as compared to EUR4 .5 m in the first quarter 2008 .","Penjualan bersih Cencorp pada kuartal pertama diperkirakan EUR0,9-1,2 m, dibandingkan dengan EUR4,5 juta pada kuartal pertama 2008."
"negative","Finnish developer and manufacturer of mobile phone chargers Salcomp Plc OMX Helsinki : SAL1V on Wednesday 19 November lowered its full-year net sales estimate .","Pengembang dan produsen pengisi daya ponsel Finlandia Salcomp Plc OMX Helsinki: SAL1V pada Rabu 19 November menurunkan estimasi penjualan bersih setahun penuhnya."
"negative","Therefore , the company 's 2005 result will remain weaker than that of 2004 .","Oleh karena itu , hasil tahun 2005 perusahaan akan tetap lebih lemah dibandingkan tahun 2004 ."
"negative","In Finland 's Hobby Hall 's sales decreased by 10 % , and international sales fell by 19 % .","Penjualan Hobby Hall di Finlandia turun 10% dan penjualan internasional turun 19%."
"negative","Paper companies were in negative territories , with Stora Enso R shedding 1.62 pct to 12.73 eur , UPM-Kymmene down 0.80 pct at 18.64 eur and M-real B 0.18 pct lower at 5.57 eur .","Perusahaan kertas berada di wilayah negatif, dengan Stora Enso R turun 1,62 persen menjadi 12,73 eur, UPM-Kymmene turun 0,80 persen pada 18,64 eur dan M-real B 0,18 persen lebih rendah pada 5,57 eur."
